user_id,emotion_id,emotion,log_id,X,Y,,,
121962,2236,Knocked-back,392321,0.452802728,0.321778424,,,
121962,2730,Down,395121,0.358436608,0.644094398,,,
121962,1501,Interest,395161,-0.051750628,0.053502369,,,
121962,2132,Restless,395201,0.045941695,-0.544121117,,,
121962,1596,Fine,396401,-0.207083333,0.802083333,,,
121962,1518,Sleepy,396441,-0.185,0.922083333,,,
121962,1469,Anticipation,396761,-0.165,-0.46125,,,
121962,2197,Unsure,397521,0.055416667,0.204583333,,,
121962,80401,Agnosthesia,397961,0.086666667,0.17,,,
121962,1485,Satisfied,398961,-0.287497787,0.203496372,,,
121962,1596,Fine,399001,-0.207083333,0.802083333,,,
121962,2139,Annoyed,399081,0.385442632,-0.95851905,,,
121962,1369,Optimistic,399481,-0.963315931,-0.211659282,,,
121962,2067,Developed,401601,-0.538875453,0.29675094,,,
121962,2896,Discombobulated,401681,0.25488003,-0.140319332,,,
121962,2598,Ineffective,401841,0.389198815,0.515252896,,,
121962,1735,Productive,401881,-0.545653529,-0.454313721,,,
121962,1379,Intelligent,401921,-0.615765245,-0.155543251,,,
121962,1596,Fine,404041,-0.207083333,0.802083333,,,
121962,2417,Stressed,408121,0.5425,-0.465,,,
121962,2241,Tired,408161,0.0475,0.605416667,,,
121962,1438,Pleased,409641,-0.565590817,0.192935363,,,
121962,1531,Knowledgeable,409681,-0.54879791,0.313810886,,,
121962,2184,Troubled,409721,0.392132109,-0.163796987,,,
121962,1474,Capable,409761,-0.059936935,-0.045200221,,,
121962,2241,Tired,410041,0.0475,0.605416667,,,
121962,54253,Foreboding,410081,0.055,-0.783333333,,,
121962,2417,Stressed,410921,0.5425,-0.465,,,
121962,2033,Lucky,410961,-0.050633889,-0.29371537,,,
121962,2036,Purposeful,411001,-0.856952085,-0.194453554,,,
121962,2595,Expired,411361,0.410572796,0.913586372,,,
121962,1735,Productive,411401,-0.545653529,-0.454313721,,,
121962,1438,Pleased,411441,-0.565590817,0.192935363,,,
121962,1986,Proud,411481,-0.893762791,0.198517378,,,
121962,1506,Able,412641,-0.145416667,0.281666667,,,
121962,1390,Appreciated,412681,-0.925482039,0.107774053,,,
121962,2263,Drained,412801,0.416666667,0.96625,,,
121962,1385,Sure,413121,-0.560527039,-0.194265455,,,
121962,2241,Tired,415761,0.0475,0.605416667,,,
121962,1859,Professional,415801,-0.08875,0.324583333,,,
121962,2294,Exasperated,416521,0.780285828,-0.539356872,,,
121962,1369,Optimistic,416601,-0.963315931,-0.211659282,,,
121962,2241,Tired,418161,0.0475,0.605416667,,,
121962,1438,Pleased,418201,-0.565590817,0.192935363,,,
121962,2197,Unsure,419641,0.055416667,0.204583333,,,
121962,2262,Exhausted,424041,0.344166667,0.78125,,,
121962,2241,Tired,426161,0.0475,0.605416667,,,
121964,2262,Exhausted,232281,0.344166667,0.78125,,,
121964,2417,Stressed,232321,0.5425,-0.465,,,
121964,2148,Terrible,234041,0.337083333,-0.720416667,,,
121964,2134,Worried,234081,0.040484754,-0.712613473,,,
121964,2241,Tired,236641,0.0475,0.605416667,,,
121964,2798,Rough,237401,0.074166667,-0.21875,,,
121964,2977,Composed,238481,-0.670521852,0.529666761,,,
121964,54161,Content,238521,-0.951802439,0.542404995,,,
121964,3011,Anxious,241041,0.077916667,-0.9275,,,
121964,1596,Fine,244841,-0.207083333,0.802083333,,,
121964,54161,Content,244921,-0.951802439,0.542404995,,,
121964,1390,Appreciated,250161,-0.925482039,0.107774053,,,
121964,1437,Busy,250201,-0.192083333,-0.68,,,
121964,2609,Dependent,250241,0.364901824,0.044200614,,,
121964,2220,Disappointed,250281,0.344166667,0.032083333,,,
121964,1497,Fortunate,260801,-0.463402296,0.319104949,,,
121964,1414,Peaceful,262321,-0.953130088,0.835287177,,,
121964,1405,Good,262361,-0.667053384,0.286876039,,,
121964,2220,Disappointed,267161,0.344166667,0.032083333,,,
121964,2609,Dependent,268001,0.364901824,0.044200614,,,
121964,2220,Disappointed,268041,0.344166667,0.032083333,,,
121964,1514,Relaxed,278441,-0.457560068,0.83008608,,,
121964,1351,Motivated,278481,-0.72375,-0.71875,,,
121964,1450,Cheerful,283721,-0.39125,-0.218333333,,,
121964,54161,Content,283761,-0.951802439,0.542404995,,,
121964,1401,Kind,288361,-0.66625,0.03375,,,
121964,1405,Good,290641,-0.667053384,0.286876039,,,
121964,1497,Fortunate,290681,-0.463402296,0.319104949,,,
121964,1405,Good,294561,-0.667053384,0.286876039,,,
121964,54161,Content,294601,-0.951802439,0.542404995,,,
121964,2241,Tired,295161,0.0475,0.605416667,,,
121964,1450,Cheerful,300001,-0.39125,-0.218333333,,,
121964,2977,Composed,300241,-0.670521852,0.529666761,,,
121964,1353,Happy,304281,-0.925,-0.4575,,,
121964,3012,Curious,304321,-0.460833333,0.037083333,,,
121964,1390,Appreciated,304361,-0.925482039,0.107774053,,,
121964,2977,Composed,306521,-0.670521852,0.529666761,,,
121964,2977,Composed,308361,-0.670521852,0.529666761,,,
121964,1514,Relaxed,308401,-0.457560068,0.83008608,,,
121964,2134,Worried,310281,0.040484754,-0.712613473,,,
121964,3011,Anxious,310321,0.077916667,-0.9275,,,
121964,2178,Tense,312761,0.1075,-0.469583333,,,
121964,2417,Stressed,316121,0.5425,-0.465,,,
121964,2203,Confused,322761,0.08875,0.28125,,,
121974,1353,Happy,134761,-0.925,-0.4575,,,
121976,1506,Able,151921,-0.145416667,0.281666667,,,
121980,1497,Fortunate,139121,-0.463402296,0.319104949,,,
121992,1353,Happy,149561,-0.925,-0.4575,,,
121970,1351,Motivated,175441,-0.72375,-0.71875,,,
121972,2134,Worried,153281,0.040484754,-0.712613473,,,
121974,1401,Kind,148721,-0.66625,0.03375,,,
121976,3010,Frustrated,151961,0.294441313,-0.927772883,,,
121980,1497,Fortunate,153041,-0.463402296,0.319104949,,,
121972,2241,Tired,153561,0.0475,0.605416667,,,
121974,1617,Great,148601,-0.460416667,-0.720416667,,,
121974,2178,Tense,152521,0.1075,-0.469583333,,,
121974,1450,Cheerful,153681,-0.39125,-0.218333333,,,
121976,3011,Anxious,151881,0.077916667,-0.9275,,,
121980,1514,Relaxed,152961,-0.457560068,0.83008608,,,
121980,1497,Fortunate,153081,-0.463402296,0.319104949,,,
121990,1657,Reasonable,152041,-0.1675,0.542916667,,,
121990,1687,Agreeable,152161,-0.367712066,0.435040421,,,
121992,2203,Confused,149521,0.08875,0.28125,,,
121992,2408,Hopeless,154081,0.856765894,0.816598842,,,
121992,2408,Hopeless,154121,0.856765894,0.816598842,,,
121992,2408,Hopeless,154161,0.856765894,0.816598842,,,
121970,1497,Fortunate,166121,-0.463402296,0.319104949,,,
121974,1450,Cheerful,157721,-0.39125,-0.218333333,,,
121980,1506,Able,155161,-0.145416667,0.281666667,,,
121990,2411,Shattered,158681,0.973212616,0.914504104,,,
121990,1861,Receptive,160601,-0.45839301,-0.186749122,,,
121990,1525,Love,160641,-0.807806214,-0.218638944,,,
121992,1450,Cheerful,160961,-0.39125,-0.218333333,,,
121972,2357,Controlled,169881,0.721412521,0.084271016,,,
121974,1390,Appreciated,157841,-0.925482039,0.107774053,,,
121980,1617,Great,158841,-0.460416667,-0.720416667,,,
121990,1877,Influential,158641,-0.536856144,-0.212290009,,,
121992,1437,Busy,160921,-0.192083333,-0.68,,,
121970,1596,Fine,164721,-0.207083333,0.802083333,,,
121970,1405,Good,169761,-0.667053384,0.286876039,,,
121972,1732,Free,169841,-0.183415163,-0.07863094,,,
121974,1514,Relaxed,158041,-0.457560068,0.83008608,,,
121980,2057,Settled,158961,-0.684378317,0.776148169,,,
121990,1405,Good,158601,-0.667053384,0.286876039,,,
121992,1369,Optimistic,160881,-0.963315931,-0.211659282,,,
121992,1437,Busy,161081,-0.192083333,-0.68,,,
121992,1369,Optimistic,163521,-0.963315931,-0.211659282,,,
121970,1405,Good,164881,-0.667053384,0.286876039,,,
121972,1436,Warm,169801,-0.357588458,0.129757571,,,
121974,2178,Tense,167921,0.1075,-0.469583333,,,
121980,3011,Anxious,179201,0.077916667,-0.9275,,,
121992,1450,Cheerful,165721,-0.39125,-0.218333333,,,
121970,1353,Happy,164841,-0.925,-0.4575,,,
121972,54164,Excited,169721,-0.724519587,-0.963555718,,,
121974,2134,Worried,167961,0.040484754,-0.712613473,,,
121980,2209,Uncertain,179241,0.18520435,0.469242999,,,
121992,1351,Motivated,165681,-0.72375,-0.71875,,,
121970,1351,Motivated,164801,-0.72375,-0.71875,,,
121972,1497,Fortunate,169641,-0.463402296,0.319104949,,,
121974,1405,Good,168001,-0.667053384,0.286876039,,,
121976,1437,Busy,168561,-0.192083333,-0.68,,,
121980,1402,Gratitude,179561,-0.609854603,0.076049031,,,
121992,1469,Anticipation,165641,-0.165,-0.46125,,,
121970,54169,Interested,164761,-0.1875,0.029166667,,,
121972,1438,Pleased,169681,-0.565590817,0.192935363,,,
121974,1373,Confident,168041,-0.703483848,-0.456678997,,,
121976,2977,Composed,179921,-0.670521852,0.529666761,,,
121980,1430,Hopeful,179281,-0.385734073,-0.548946,,,
121990,1444,Encouraged,226041,-0.469452068,-0.283087807,,,
121992,1353,Happy,165601,-0.925,-0.4575,,,
121970,54165,Courageous,206121,-0.669583333,-0.220416667,,,
121974,1369,Optimistic,205561,-0.963315931,-0.211659282,,,
121976,1437,Busy,213081,-0.192083333,-0.68,,,
121980,1403,Grateful,205201,-0.681115649,0.196844718,,,
121990,1963,Triumphant,226001,-0.866813746,-0.649494976,,,
121992,1325,Exhilarated,216161,-0.812083333,-0.957083333,,,
121970,2704,Cautious,206161,0.046666667,0.092083333,,,
121974,1934,Brilliant,205681,-0.559018989,-0.558507725,,,
121976,1596,Fine,213121,-0.207083333,0.802083333,,,
121990,2390,Depressed,218801,0.585481709,0.533440154,,,
121992,1506,Able,216121,-0.145416667,0.281666667,,,
121970,3012,Curious,206201,-0.460833333,0.037083333,,,
121974,1405,Good,205761,-0.667053384,0.286876039,,,
121976,1369,Optimistic,213041,-0.963315931,-0.211659282,,,
121980,1506,Able,205281,-0.145416667,0.281666667,,,
121980,2197,Unsure,219401,0.055416667,0.204583333,,,
121992,2209,Uncertain,216081,0.18520435,0.469242999,,,
121970,1369,Optimistic,263561,-0.963315931,-0.211659282,,,
121974,1431,Fascinated,262961,-0.215498703,-0.782387757,,,
121970,1353,Happy,263521,-0.925,-0.4575,,,
121974,1437,Busy,263041,-0.192083333,-0.68,,,
121976,1596,Fine,263921,-0.207083333,0.802083333,,,
121990,54192,Marvelous,276641,-0.6775,-0.6975,,,
121970,9081,Passionate,263481,-0.93387547,-0.956167575,,,
121974,1681,Reserved,263121,-0.071933052,0.696756648,,,
121976,3011,Anxious,263961,0.077916667,-0.9275,,,
121990,1550,Exemplary,267441,-0.643196979,-0.440069351,,,
121974,1531,Knowledgeable,263201,-0.54879791,0.313810886,,,
121976,1405,Good,264001,-0.667053384,0.286876039,,,
121990,1820,Electric,267241,-0.676746259,-0.54149912,,,
121974,1373,Confident,263241,-0.703483848,-0.456678997,,,
121976,1657,Reasonable,264041,-0.1675,0.542916667,,,
121990,1325,Exhilarated,267201,-0.812083333,-0.957083333,,,
121970,9081,Passionate,291681,-0.93387547,-0.956167575,,,
121990,1327,Jubilation,289841,-0.878347464,-0.793657423,,,
121970,3012,Curious,291641,-0.460833333,0.037083333,,,
121990,1482,Committed,289801,-0.29695188,0.040830525,,,
121970,1373,Confident,291721,-0.703483848,-0.456678997,,,
121990,2348,Disheartened,289881,0.668142953,0.059172823,,,
121970,1351,Motivated,291601,-0.72375,-0.71875,,,
121990,54196,Entranced,289761,-0.7825,-0.4575,,,
121974,1679,Prepared,361241,-0.079583333,-0.429583333,,,
121974,1373,Confident,369041,-0.703483848,-0.456678997,,,
121974,1403,Grateful,369081,-0.681115649,0.196844718,,,
121974,1556,Fantastic,369161,-0.547455575,-0.710060922,,,
121972,1617,Great,137081,-0.460416667,-0.720416667,,,
121974,1353,Happy,134801,-0.925,-0.4575,,,
121974,1373,Confident,141001,-0.703483848,-0.456678997,,,
121974,54164,Excited,141041,-0.724519587,-0.963555718,,,
121976,2820,Pessimistic,152201,0.335,0.282083333,,,
121980,54164,Excited,138001,-0.724519587,-0.963555718,,,
121980,54164,Excited,153161,-0.724519587,-0.963555718,,,
121990,1353,Happy,137281,-0.925,-0.4575,,,
121990,1450,Cheerful,137321,-0.39125,-0.218333333,,,
121990,1463,Effective,152081,-0.231426355,-0.290595466,,,
121992,1469,Anticipation,149641,-0.165,-0.46125,,,
121972,2564,Fed up,169601,0.053685017,0.582191527,,,
121974,1428,Efficient,168081,-0.461137434,-0.710169205,,,
121992,1373,Confident,171001,-0.703483848,-0.456678997,,,
121972,1353,Happy,169921,-0.925,-0.4575,,,
121992,3012,Curious,170961,-0.460833333,0.037083333,,,
121970,1735,Productive,167521,-0.545653529,-0.454313721,,,
121972,2651,Reduced,169561,0.598486593,0.629549517,,,
121974,1854,Keen,168201,-0.111228551,-0.848022792,,,
121992,54161,Content,170921,-0.951802439,0.542404995,,,
121972,1437,Busy,169521,-0.192083333,-0.68,,,
121974,1427,Strong,168281,-0.443056754,-0.664061541,,,
121992,1437,Busy,170881,-0.192083333,-0.68,,,
121970,54164,Excited,171281,-0.724519587,-0.963555718,,,
121972,2178,Tense,175321,0.1075,-0.469583333,,,
121974,1617,Great,174921,-0.460416667,-0.720416667,,,
121992,1351,Motivated,178361,-0.72375,-0.71875,,,
121972,1437,Busy,175361,-0.192083333,-0.68,,,
121992,2262,Exhausted,178281,0.344166667,0.78125,,,
121972,1332,Bliss,175401,-0.817521304,-0.407243663,,,
121974,2630,Edgy,175041,0.105849708,-0.326869343,,,
121992,2977,Composed,178201,-0.670521852,0.529666761,,,
121974,1934,Brilliant,178401,-0.559018989,-0.558507725,,,
121980,1482,Committed,179321,-0.29695188,0.040830525,,,
121992,1351,Motivated,178121,-0.72375,-0.71875,,,
121974,1438,Pleased,178481,-0.565590817,0.192935363,,,
121992,2371,Negative,178081,0.561691323,0.278400138,,,
121974,2241,Tired,178601,0.0475,0.605416667,,,
121980,54356,Defended,179361,-0.845,0.9875,,,
121980,1412,Tranquil,179521,-0.933068707,0.950948569,,,
121992,1437,Busy,178041,-0.192083333,-0.68,,,
121974,1351,Motivated,182001,-0.72375,-0.71875,,,
121992,1596,Fine,190001,-0.207083333,0.802083333,,,
121974,1617,Great,182041,-0.460416667,-0.720416667,,,
121992,1531,Knowledgeable,189961,-0.54879791,0.313810886,,,
121974,2241,Tired,182081,0.0475,0.605416667,,,
121992,1353,Happy,189921,-0.925,-0.4575,,,
121974,1934,Brilliant,185401,-0.559018989,-0.558507725,,,
121992,1706,Beaming,189881,-0.851306425,-0.185738849,,,
121974,1474,Capable,185481,-0.059936935,-0.045200221,,,
121990,1991,Tentative,187601,0.068144626,0.803024378,,,
121974,1403,Grateful,185561,-0.681115649,0.196844718,,,
121992,1688,Blessed,189801,-0.721661686,0.086570311,,,
121974,1469,Anticipation,191001,-0.165,-0.46125,,,
121980,1705,Ambivalent,192001,0.105550329,0.393068911,,,
121980,1705,Ambivalent,192041,0.105550329,0.393068911,,,
121992,1854,Keen,201241,-0.111228551,-0.848022792,,,
121974,1437,Busy,192241,-0.192083333,-0.68,,,
121980,1370,Successful,192121,-0.848348612,-0.106765204,,,
121992,1522,Decent,201201,-0.016408615,0.123186829,,,
121974,1438,Pleased,192401,-0.565590817,0.192935363,,,
121992,2569,Weird,201161,0.063872551,-0.037590873,,,
121974,1422,Assertive,197921,-0.298267469,-0.949319408,,,
121992,2203,Confused,201121,0.08875,0.28125,,,
121974,1369,Optimistic,197961,-0.963315931,-0.211659282,,,
121992,2133,Impatient,201081,0.188053258,-0.683219159,,,
121974,2241,Tired,198041,0.0475,0.605416667,,,
121992,1515,Relieved,201041,-0.317374531,0.790286946,,,
121974,1821,Energized,202641,-0.547747544,-0.810497993,,,
121980,2803,Sluggish,205081,0.155144235,0.735220443,,,
121992,1475,Alive,201001,-0.190833333,-0.209166667,,,
121974,1735,Productive,202681,-0.545653529,-0.454313721,,,
121980,1736,Ready,205121,-0.45875,0.535,,,
121992,1503,Sharing,200961,-0.031733245,0.131399006,,,
121974,2241,Tired,202721,0.0475,0.605416667,,,
121980,1514,Relaxed,205161,-0.457560068,0.83008608,,,
121992,1430,Hopeful,200881,-0.385734073,-0.548946,,,
121974,1437,Busy,205841,-0.192083333,-0.68,,,
121980,2803,Sluggish,205361,0.155144235,0.735220443,,,
121992,1515,Relieved,216041,-0.317374531,0.790286946,,,
121974,1450,Cheerful,205921,-0.39125,-0.218333333,,,
121980,1617,Great,205401,-0.460416667,-0.720416667,,,
121992,2798,Rough,216001,0.074166667,-0.21875,,,
121974,2241,Tired,206001,0.0475,0.605416667,,,
121980,2233,Weary,205441,0.41625,0.4575,,,
121992,1437,Busy,215961,-0.192083333,-0.68,,,
121980,1587,Glee,219321,-0.707400165,-0.78289698,,,
121980,2241,Tired,219361,0.0475,0.605416667,,,
121992,1515,Relieved,215921,-0.317374531,0.790286946,,,
121980,54173,Agitated,219281,0.177346473,-0.956259246,,,
121992,2033,Lucky,215881,-0.050633889,-0.29371537,,,
121980,2243,Fatigued,219241,0.199444696,0.682573863,,,
121992,1475,Alive,215841,-0.190833333,-0.209166667,,,
121974,1821,Energized,217401,-0.547747544,-0.810497993,,,
121976,1617,Great,218881,-0.460416667,-0.720416667,,,
121980,2241,Tired,219121,0.0475,0.605416667,,,
121990,54171,Surprised,218761,-0.076811003,-0.701810604,,,
121974,1351,Motivated,218201,-0.72375,-0.71875,,,
121980,54232,Sparky,219161,-0.165,-0.57,,,
121974,54161,Content,219001,-0.951802439,0.542404995,,,
121980,54234,Chipper,219201,-0.075,-0.38,,,
121990,1918,Fanciful,218681,-0.021780767,0.076486312,,,
121974,1556,Fantastic,224961,-0.547455575,-0.710060922,,,
121974,1369,Optimistic,225001,-0.963315931,-0.211659282,,,
121974,1514,Relaxed,225081,-0.457560068,0.83008608,,,
121974,2190,Unsettled,229401,0.171666667,0.208333333,,,
121974,2820,Pessimistic,229441,0.335,0.282083333,,,
121974,2371,Negative,229521,0.561691323,0.278400138,,,
121974,1821,Energized,232801,-0.547747544,-0.810497993,,,
121974,1450,Cheerful,232841,-0.39125,-0.218333333,,,
121980,1442,Creative,236721,-0.448075266,-0.300566715,,,
121974,1497,Fortunate,232881,-0.463402296,0.319104949,,,
121980,54169,Interested,236801,-0.1875,0.029166667,,,
121974,1429,Fulfilled,237481,-0.29,-0.592083333,,,
121976,1437,Busy,236321,-0.192083333,-0.68,,,
121980,1735,Productive,236761,-0.545653529,-0.454313721,,,
121976,1617,Great,240721,-0.460416667,-0.720416667,,,
121970,1450,Cheerful,260401,-0.39125,-0.218333333,,,
121970,54165,Courageous,253401,-0.669583333,-0.220416667,,,
121970,1373,Confident,235001,-0.703483848,-0.456678997,,,
121990,2567,Struggling,238121,0.345576231,0.169563897,,,
121970,1351,Motivated,245801,-0.72375,-0.71875,,,
121974,1819,Driven,250561,-0.288262275,-0.844900418,,,
121976,1405,Good,240681,-0.667053384,0.286876039,,,
121980,1896,Amazing,255161,-0.677088245,-0.870187794,,,
121974,1427,Strong,250721,-0.443056754,-0.664061541,,,
121974,1373,Confident,250761,-0.703483848,-0.456678997,,,
121974,2408,Hopeless,250801,0.856765894,0.816598842,,,
121974,2214,Empty,250881,0.183926903,0.336614246,,,
121974,2198,Distant,251001,0.018345439,0.051251137,,,
121974,2091,Alright,251081,-0.0725379,0.82853573,,,
121974,1941,Buzzing,253641,-0.531335718,-0.661022109,,,
121974,1353,Happy,253721,-0.925,-0.4575,,,
121974,1504,Quiet,253801,-0.046666667,0.459583333,,,
121974,1396,Valued,260961,-0.843780961,0.420374175,,,
121974,2235,Deflated,261001,0.459680277,0.281106266,,,
121974,2262,Exhausted,261041,0.344166667,0.78125,,,
121974,2262,Exhausted,261081,0.344166667,0.78125,,,
121974,1735,Productive,265721,-0.545653529,-0.454313721,,,
121974,54168,Focused,265801,-0.291561021,-0.464424149,,,
121990,2266,Distraught,267281,0.706657546,-0.858669533,,,
121990,2521,Chagrin,267401,0.110902262,-0.137632324,,,
121990,54175,Criticised,267481,0.322083333,-0.47,,,
121974,1437,Busy,270721,-0.192083333,-0.68,,,
121974,1450,Cheerful,270761,-0.39125,-0.218333333,,,
121974,2241,Tired,270841,0.0475,0.605416667,,,
121974,1819,Driven,275561,-0.288262275,-0.844900418,,,
121974,1450,Cheerful,275601,-0.39125,-0.218333333,,,
121974,2241,Tired,275721,0.0475,0.605416667,,,
121990,1369,Optimistic,276521,-0.963315931,-0.211659282,,,
121974,1617,Great,278881,-0.460416667,-0.720416667,,,
121974,1354,Enlightened,278921,-0.937951337,-0.307409277,,,
121974,1405,Good,296321,-0.667053384,0.286876039,,,
121974,1405,Good,296281,-0.667053384,0.286876039,,,
121974,1497,Fortunate,296361,-0.463402296,0.319104949,,,
121974,54237,Fresh,296401,-0.0125,-0.2125,,,
121974,1596,Fine,296441,-0.207083333,0.802083333,,,
121974,1405,Good,296481,-0.667053384,0.286876039,,,
121974,1450,Cheerful,296601,-0.39125,-0.218333333,,,
121980,1515,Relieved,296641,-0.317374531,0.790286946,,,
121980,2263,Drained,300081,0.416666667,0.96625,,,
121974,54237,Fresh,346881,-0.0125,-0.2125,,,
121974,2033,Lucky,352201,-0.050633889,-0.29371537,,,
121974,1934,Brilliant,346801,-0.559018989,-0.558507725,,,
121974,54168,Focused,352241,-0.291561021,-0.464424149,,,
121990,2178,Tense,307881,0.1075,-0.469583333,,,
121974,2241,Tired,346841,0.0475,0.605416667,,,
121974,1912,Chilled,352281,-0.647977421,0.683756749,,,
121974,1405,Good,303361,-0.667053384,0.286876039,,,
121974,1455,Healthy,303401,-0.31625,-0.105416667,,,
121990,1475,Alive,307921,-0.190833333,-0.209166667,,,
121974,54161,Content,304921,-0.951802439,0.542404995,,,
121974,1617,Great,304961,-0.460416667,-0.720416667,,,
121974,1610,Perfect,310921,-0.818023022,0.151992166,,,
121974,1731,Engrossed,310961,-0.211666667,0.20125,,,
121974,2241,Tired,311001,0.0475,0.605416667,,,
121990,2178,Tense,310361,0.1075,-0.469583333,,,
121974,1369,Optimistic,335761,-0.963315931,-0.211659282,,,
121974,1396,Valued,340081,-0.843780961,0.420374175,,,
121974,1679,Prepared,344161,-0.079583333,-0.429583333,,,
121974,54168,Focused,346761,-0.291561021,-0.464424149,,,
121974,1403,Grateful,415841,-0.681115649,0.196844718,,,
121974,1404,Thankful,425281,-0.524938032,0.16261652,,,
121990,54296,Groundless,419961,0.355,0.7575,,,
121964,2134,Worried,322801,0.040484754,-0.712613473,,,
121964,1506,Able,322841,-0.145416667,0.281666667,,,
121964,1617,Great,324841,-0.460416667,-0.720416667,,,
121964,1514,Relaxed,324881,-0.457560068,0.83008608,,,
121964,1437,Busy,326121,-0.192083333,-0.68,,,
121964,1353,Happy,326161,-0.925,-0.4575,,,
121964,1497,Fortunate,326281,-0.463402296,0.319104949,,,
121964,1450,Cheerful,329161,-0.39125,-0.218333333,,,
121964,2977,Composed,329201,-0.670521852,0.529666761,,,
121964,1437,Busy,329241,-0.192083333,-0.68,,,
121964,1506,Able,335521,-0.145416667,0.281666667,,,
121964,2704,Cautious,335561,0.046666667,0.092083333,,,
121964,2178,Tense,339641,0.1075,-0.469583333,,,
121964,2347,Cynical,339681,0.584583333,0.038333333,,,
121964,2704,Cautious,343201,0.046666667,0.092083333,,,
121964,54169,Interested,343241,-0.1875,0.029166667,,,
121964,1405,Good,346321,-0.667053384,0.286876039,,,
121964,1617,Great,346361,-0.460416667,-0.720416667,,,
121964,1506,Able,349721,-0.145416667,0.281666667,,,
121964,1353,Happy,349761,-0.925,-0.4575,,,
121964,2262,Exhausted,350161,0.344166667,0.78125,,,
121964,2371,Negative,352321,0.561691323,0.278400138,,,
121964,2178,Tense,354321,0.1075,-0.469583333,,,
121964,2241,Tired,362761,0.0475,0.605416667,,,
121964,1596,Fine,362801,-0.207083333,0.802083333,,,
121964,1497,Fortunate,363441,-0.463402296,0.319104949,,,
121964,1414,Peaceful,363481,-0.953130088,0.835287177,,,
121964,1497,Fortunate,364201,-0.463402296,0.319104949,,,
121964,1401,Kind,364241,-0.66625,0.03375,,,
121964,1514,Relaxed,364321,-0.457560068,0.83008608,,,
121964,1497,Fortunate,366081,-0.463402296,0.319104949,,,
121964,1475,Alive,366121,-0.190833333,-0.209166667,,,
121964,1514,Relaxed,367001,-0.457560068,0.83008608,,,
121964,1450,Cheerful,367041,-0.39125,-0.218333333,,,
121964,1657,Reasonable,376681,-0.1675,0.542916667,,,
121964,1475,Alive,381881,-0.190833333,-0.209166667,,,
121964,1369,Optimistic,381921,-0.963315931,-0.211659282,,,
121968,1506,Able,133001,-0.145416667,0.281666667,,,
121968,1497,Fortunate,140761,-0.463402296,0.319104949,,,
121968,1506,Able,141281,-0.145416667,0.281666667,,,
121968,54169,Interested,144921,-0.1875,0.029166667,,,
121968,54161,Content,147281,-0.951802439,0.542404995,,,
121968,54161,Content,147321,-0.951802439,0.542404995,,,
121968,54161,Content,147361,-0.951802439,0.542404995,,,
121968,2178,Tense,166481,0.1075,-0.469583333,,,
121968,1450,Cheerful,168441,-0.39125,-0.218333333,,,
121968,2642,Disgruntled,181201,0.11374589,-0.218163936,,,
121968,1450,Cheerful,183721,-0.39125,-0.218333333,,,
121968,1475,Alive,184081,-0.190833333,-0.209166667,,,
121968,1469,Anticipation,190161,-0.165,-0.46125,,,
121968,1469,Anticipation,198441,-0.165,-0.46125,,,
121968,2131,Jittery,308561,0.169763578,-0.545608435,,,
121968,54172,Nervous,311121,0.051804421,-0.812371546,,,
121968,2016,Responsible,316361,-0.16584866,-0.335391732,,,
121968,2704,Cautious,317881,0.046666667,0.092083333,,,
121968,2131,Jittery,321761,0.169763578,-0.545608435,,,
121968,54168,Focused,323681,-0.291561021,-0.464424149,,,
121968,2739,Peculiar,327001,0.062194369,0.212604941,,,
121968,1437,Busy,331201,-0.192083333,-0.68,,,
121968,1482,Committed,336041,-0.29695188,0.040830525,,,
121968,2057,Settled,424201,-0.684378317,0.776148169,,,
121970,2241,Tired,137881,0.0475,0.605416667,,,
121970,1469,Anticipation,140521,-0.165,-0.46125,,,
121970,1373,Confident,140561,-0.703483848,-0.456678997,,,
121970,1450,Cheerful,141481,-0.39125,-0.218333333,,,
121970,1450,Cheerful,151001,-0.39125,-0.218333333,,,
121970,1373,Confident,151041,-0.703483848,-0.456678997,,,
121970,1450,Cheerful,151042,-0.39125,-0.218333333,,,
121970,1735,Productive,167561,-0.545653529,-0.454313721,,,
121970,1736,Ready,175481,-0.45875,0.535,,,
121970,2371,Negative,176801,0.561691323,0.278400138,,,
121970,1401,Kind,177521,-0.66625,0.03375,,,
121970,1475,Alive,178761,-0.190833333,-0.209166667,,,
121970,1450,Cheerful,180641,-0.39125,-0.218333333,,,
121970,1405,Good,182561,-0.667053384,0.286876039,,,
121970,2057,Settled,186201,-0.684378317,0.776148169,,,
121970,2798,Rough,187721,0.074166667,-0.21875,,,
121970,9081,Passionate,187761,-0.93387547,-0.956167575,,,
121970,2977,Composed,187801,-0.670521852,0.529666761,,,
121970,1351,Motivated,188321,-0.72375,-0.71875,,,
121970,54165,Courageous,188961,-0.669583333,-0.220416667,,,
121970,2203,Confused,189001,0.08875,0.28125,,,
121970,1506,Able,189761,-0.145416667,0.281666667,,,
121970,1628,Exceptional,191321,-0.944872078,-0.698086584,,,
121970,1475,Alive,194961,-0.190833333,-0.209166667,,,
121970,1497,Fortunate,197081,-0.463402296,0.319104949,,,
121970,1469,Anticipation,200721,-0.165,-0.46125,,,
121970,2658,Bad,202961,0.338808944,0.538050886,,,
121970,1596,Fine,206081,-0.207083333,0.802083333,,,
